sku;slug;title;subtitle;author_name;publisher_name;isbn;barcode;edition_label;volume_number;volume_label;publication_year;page_count;language;description;sale_price;stock_minimum;status;location_label;category_name;genre_name;collection_name;source_name;source_url;confidence;raw_title;search_title;author_hint
CEDE-LIV-0434;o-ceu-e-o-inferno-434;"O CÉU E O INFERNO";;"Allan Kardec";"FEB Editora";9788573289282;9788573289282;;;;2021;418;;"É uma das cinco obras básicas da Codificação do Espiritismo. Seu principal escopo é explicar a Justiça de Deus à luz da Doutrina Espírita. Objetiva demonstrar a imortalidade do Espírito e a condição que ele usufruirá no mundo espiritual, como consequência de seus próprios atos. Divide-se em duas partes: A primeira estabelece um exame comparado das doutrinas religiosas sobre a vida após a morte. Mostra fatos como a morte de crianças, seres nascidos com deformações, acidentes coletivos e uma gama de problemas que só a imortalidade da alma e a reencarnação explicam satisfatoriamente. Kardec procura elucidar temas como: anjos, céu, demônios, inferno, penas eternas, purgatório, temor da morte, a proibição mosaica sobre a evocação dos mortos etc. Apresenta, também, a explicação espírita contrária à doutrina das penas eternas. A segunda parte, resultante de um trabalho prático, reúne exemplos acerca da situação da alma durante e após a desencarnação. São depoimentos de criminosos arrependidos, de Espíritos endurecidos, de Espíritos felizes, medianos, sofredores, suicidas e em expiação terrestre.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=ntwvDwAAQBAJ&source=gbs_api;1.0000;"O CÉU E O INFERNO - Ed. FEAL";"O CÉU E O INFERNO";
CEDE-LIV-0436;o-ceu-e-o-inferno-436;"O CEU E O INFERNO";;"Sergio Branco";;9789896976071;9789896976071;;;;;564;;"Uma historia de três herois. Uma historia de uma irmandade Antiga uma historia de como uma vida muda. Uma historia de como a amizade e a familia sao mais importantes que tudo. Uma historia de Demonios. Uma historia de Anjos. Uma historia do inicio do fim. Uma historia que nos revela que, quando o fim do mundo começa, nos temos de aprender a sobreviver.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=tn-9mwEACAAJ&dq=intitle:%22O+CE%C3%9A+E+O+INFERNO%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"O CEÚ E O INFERNO - FEB";"O CEÚ E O INFERNO";
CEDE-LIV-0437;o-ceu-e-o-inferno-437;"O CÉU E O INFERNO";;"Allan Kardec, Claudio Damasceno Ferreira Junior";BesouroBox;9786588737040;9786588737040;;;;2021;529;;"Claudio Damasceno nos traz mais esta magnífica obra de Allan Kardec, fruto de um trabalho meticuloso e, sobretudo, fiel à mensagem original dos espíritos e aos comentários de Allan Kardec. O texto, atualizado e de fácil leitura, respeita as intenções de cada linha e jamais descaracteriza ou muda seus fundamentos. Essa obra, também conhecida por “A Justiça Divina segundo o Espiritismo”, está dividida em duas partes e foi publicada pela primeira vez em 1865, na França. Na primeira parte, o autor realiza um exame crítico, procurando apontar contradições filosóficas e incoerências com o conhecimento científico. Na segunda parte, estão reunidos variados casos reais, narrados pelos espíritos que falam das impressões do além-túmulo e do seu processo de desencarne. Os diálogos foram compilados com o propósito de demonstrar a situação da alma durante e após a morte física, dando ao leitor amplas condições para que possa compreender a ação da lei de causa e efeito.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=fmkbEAAAQBAJ&source=gbs_api;1.0000;"O CEU E O INFERNO - LETRAS GIGANTES";"O CEU E O INFERNO - LETRAS GIGANTES";
CEDE-LIV-0439;o-chanceler-de-ferro-do-antigo-egito-439;"O CHANCELER DE FERRO DO ANTIGO EGITO";;"Vera Kryzhanovskaia (Médium) - J. W. Rochester (Espírito)";"Editora EME";9786555431322;9786555431322;;;;2022;380;;"Mestre em narrar histórias com cores vibrantes e crua realidade, J. W. Rochester resgata, neste seu romance épico, a história de José, filho do patriarca bíblico Jacó, que, em uma reviravolta impressionante, torna-se o segundo homem mais poderoso do Egito, após ter sido vendido como escravo, pelos próprios irmãos. Tendo como mestre o caldeu Schebna, José é iniciado nos mistérios dos deuses antigos e na magia das forças ocultas. Médium poderoso, o jovem assimila todo este conhecimento e passa a aplicá-lo em seu próprio benefício, sem se importar a quem feria. Manipulando forças ocultas, José interpreta o sonho do Faraó sobre os anos futuros de fortuna e escassez e acaba sendo promovido a vice-rei. No exercício dos poderes político e sacerdotal, José não medirá esforços nem recursos para atingir seus objetivos – como o de casar-se com a bela Asnath, filha do sumo-sacerdote, por quem nutre uma paixão. Vera Ivanovna Kryzhanovskaia nasceu em Varsóvia no dia 14 de julho de 1861. Aos dez anos de idade, seu pai morreu e a família ficou em situação econômica complicada. Sua frágil saúde e problemas financeiros fizeram-na concluir sua educação em casa. Quando estava com 18 anos, um acontecimento deu novo rumo à sua vida: o espírito do poeta inglês J. W. Rochester, aproveitando seus dons mediúnicos, materializou-se e propôs que ela se dedicasse ao bem e que escrevesse sob sua direção. Em 1886 foi publicado em Paris seu primeiro livro, o romance histórico Episódio da vida de Tibério. Até 1890, Vera produziu uma sequência de romances históricos. Por este romance, O chanceler de ferro do Antigo Egito, a Academia de Ciências da França concedeu-lhe o título de Oficial desta importante sociedade.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=VMkeEQAAQBAJ&source=gbs_api;1.0000;"O CHANCELER DE FERRO DO ANTIGO EGITO";"O CHANCELER DE FERRO DO ANTIGO EGITO";
CEDE-LIV-0440;o-consolador-440;"O CONSOLADOR";;"Francisco Cândido Xavier, Emmanuel (Espírito)";"FEB Editora";9788573288773;9788573288773;;;;2021;198;;"Organizado sob a forma de perguntas e respostas, esta valiosa obra oferece relevantes explicações sobre a Ciência, a Filosofia e a Religião — o tríplice aspecto da Doutrina Espírita. Obra repleta de ensinamentos espíritas, O consolador reúne rico material para referência e meditação, um curso completo oferecido pelo Espírito Emmanuel, com sábios esclarecimentos acerca de assuntos que nos levam a compreender o Espiritismo como o Consolador Prometido por Jesus.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=J70pDwAAQBAJ&source=gbs_api;1.0000;"O CONSOLADOR";"O CONSOLADOR";
CEDE-LIV-0441;o-despertar-da-mediunidade-441;"O DESPERTAR DA MEDIUNIDADE";;"Tânia Fernandes de Carvalho";;9786558060307;9786558060307;;;;2022;;;"Este livro, fruto de muitos anos de trabalho em que a autora reuniu inúmeras experiências, foi escrito para auxiliar pais ou responsáveis que tenham filhos com sensibilidade mediúnica. Trata-se de uma fonte segura de informações para orientar a mediunidade de crianças e jovens, com exemplos, inclusive, de como a mediunidade infantil se manifestou em figuras arcantes no meio espírita, como Chico Xavier. Repleto de dicas e também de conhecimentos que a autora coletou nos vários cursos que ministrou, é uma obra interessante e muito útil para sanar as dúvidas daqueles que têm perto de si pessoas para quem a mediunidade chegou cedo.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=sy30zwEACAAJ&dq=intitle:%22O+DESPERTAR+DA+MEDIUNIDADE%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"O DESPERTAR DA MEDIUNIDADE";"O DESPERTAR DA MEDIUNIDADE";
CEDE-LIV-0442;o-despertar-do-espirito-442;"O DESPERTAR DO ESPÍRITO";;"Divaldo Pereira Franco, Joanna de Ângelis";;9788582660058;9788582660058;;;;2002;;;"Como o título diz, é um aprofundado estudo do ser existencial sobrevivente ao túmulo e anterior ao berço, passando pelas diversas etapas das experiências humanas durante a reencarnação. Analisando e apresentando soluções para muitos dos distúrbios psicológicos da atualidade, a nobre Benfeitora orienta o leitor a encontrar a saúde emocional, psíquica e espiritual.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=fC33zwEACAAJ&dq=intitle:%22O+DESPERTAR+DO+ESP%C3%8DRITO%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"O DESPERTAR DO ESPÍRITO";"O DESPERTAR DO ESPÍRITO";
CEDE-LIV-0443;o-dificil-caminho-das-drogas-443;"O DIFÍCIL CAMINHO DAS DROGAS";;"Vera Lúcia Marinzeck de Carvalho, Rosângela";"Petit Editora";9786558060284;9786558060284;;;;2022;206;;"A imprensa divulga todos os dias notícias envolvendo dependentes de drogas em ações criminosas e trágicas. A droga está mais próxima do que se imagina, pode estar na porta da escola, nos bailinhos, na esquina, e quantos de nós conheceram ou conhecem dramas de pessoas que se envolveram com drogas e a luta diária pela qual passam o dependente e a família. O que nem se imagina é a situação em que fica esse usuário, desencarnado sendo um dependente, o drama pelo qual passa, sentindo ainda os reflexos da droga e suas consequências. Relatos emocionantes das experiências de drogados espirituais são aqui expostos, não para chocar, mas sim para alertar. Esta obra inovadora é de vital importância, porque nos mostra uma realidade por muitos desconhecida. É destinada ao jovem, ao pai, ao professor, enfim, a toda a sociedade, já que a droga é um problema social que afeta todos nós.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=TJZ8EAAAQBAJ&source=gbs_api;1.0000;"O DIFICIL CAMINHO DAS DROGAS - CARVALHO, VERA LUCIA MARINZECK";"O DIFICIL CAMINHO DAS DROGAS";"CARVALHO, VERA LUCIA MARINZECK"
CEDE-LIV-0444;o-drama-da-bretanha-444;"O DRAMA DA BRETANHA";;"Yvonne do Amaral Pereira, Charles (Espírito)";"FEB Editora";9788584850136;9788584850136;;;;2021;175;;"O livro narra a comovente história da jovem Andrea, envolvida em um processo de obsessão e sofrendo uma perseguição espiritual que, entre tantas outras consequências, ocasiona até mesmo a rejeição da moça pelos pais. Porém, Andrea tem ao seu lado o irmão mais velho, Victor, que a auxilia na reabilitação espiritual, usando a prece, ferramenta primordial de amparo para os que buscam a reparação de faltas cometidas em vidas passadas. O leitor aproveitará melhor as lições e a beleza da narrativa lendo antes os outros dois volumes desta série, cujos títulos são Nas voragens do pecado e O cavaleiro de Numiers. Drama, obsessão, vingança e reencarnação são tratados nesta trilogia assinada pela médium Yvonne A. Pereira.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=d1AmDwAAQBAJ&source=gbs_api;1.0000;"O drama da Bretanha";"O drama da Bretanha";
CEDE-LIV-0445;o-educador-445;"O EDUCADOR";;"Jonathan Stockler";"Clube de Autores";;;;;;2012;564;;"Esta obra trata do novo papel desenvolvido em sala de aula pelo educador. As novas estratégias que as universidades utilizam para ensinar e graduar seu corpo discente. As experiências vividas por educadores em áreas urbanas e rurais. Além de fornecer um novo conceito sobre a contemporaneidade de quem se propõe a educar. O ensino a distância como elemento complementativo na nova geração de críticos à educação. Esta é a 4ª obra publicada pelo jornalista Jonathan Stockler. Educador na área de ensino básico a universitário. Stockler defende uma reforma mais qualitativa para o setor que considera um dos mais importantes para a formação cidadão do ser humano. Traça um perfil inovador para quem se habilita a pavimentar o caminho da educação sob um novo foco, um novo olhar. Intrigante, o livro leva o leitor de desvendar uma nova visão sobre o papel que o educador exerce frente as situações cotidianas, seja do ponto de vista didático, pedagógico ou pessoal. Por fim, o autor vai levar você a entender o mundo não revelado do educador. Suas dificuldades e óbices encontrados ao longo do caminho. Independentemente, de atuar na área ou não da educação, esta obra vai descurtinar uma verdade oculta até hoje nos braços somente de quem vive o papel de educar.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=oMNxDwAAQBAJ&dq=intitle:%22O+EDUCADOR%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"O EDUCADOR";"O EDUCADOR";
CEDE-LIV-0446;o-encontro-inesperado-446;"O ENCONTRO INESPERADO";;"E. Chérri Filho";"Clube de Autores";9798345251133;9798345251133;;;;2024;211;;"Além de nos dirigirmos a momentos de carinho e alegria, também enfrentaremos situações que exigem coragem e vulnerabilidade. O caminho de Seo-jin e Min-ho é cheio de nuances e, assim como a vida, eles também precisarão enfrentar os próprios demônios para encontrar a felicidade e a realização. Assim, querido leitor, aperte os cintos e prepare-se para uma aventura sem igual. Na companhia de Seo-jin e Min-ho, descubra o poder do amor, a beleza das conexões e a magia dos encontros inesperados. Estou ansioso para que você se junte a nós nesta jornada de autodescoberta e emoção.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=Qng7EQAAQBAJ&source=gbs_api;1.0000;"O Encontro Inesperado";"O Encontro Inesperado";
CEDE-LIV-0450;o-espiritismo-na-arte-450;"O ESPIRITISMO NA ARTE";;"Léon Denis";;;;;;;2014;;Português;;;;active;;;;;"Open Library";https://openlibrary.org/works/OL24343182W;1.0000;"O ESPIRITISMO NA ARTE";"O ESPIRITISMO NA ARTE";
CEDE-LIV-0451;o-espirito-da-verdade-451;"O ESPÍRITO DA VERDADE";;"Francisco Cândido Xavier, Waldo Vieira, Espíritos Diversos";"FEB Editora";9788573289312;9788573289312;;;;2021;228;;"Anália Franco, André Luiz, Bezerra de Menezes, Emmanuel, Eurípedes Barsanulfo, Meimei, entre outros mentores espirituais, reúnem-se para comentar capítulos e lições de O evangelho segundo o espiritismo a partir de temas como amor, caridade, mediunidade e otimismo. Por meio da psicografia de Francisco Cândido Xavier e Waldo Vieira, são apresentados recados diretos ao coração, que retratam a singela beleza das palavras do Cristo e da obra de Allan Kardec. Especial para todos aqueles que torcem e anseiam pela vigência do Reino de Deus no mundo, alertando os homens sobre a essencial necessidade da construção da paz e da reforma íntima alcançada pelo trabalho no bem.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=sVYvDwAAQBAJ&source=gbs_api;1.0000;"O ESPÍRITO DA VERDADE";"O ESPÍRITO DA VERDADE";
CEDE-LIV-0452;o-espirito-e-o-pensamento-452;"O ESPÍRITO E O PENSAMENTO";;"Eduardo Augusto Lourenço, Benedito (Espírito)";"Do Conhecimento";9788576182016;9788576182016;;;;2010;252;Português;;;;active;;;;;"Sebo do Messias";https://sebodomessias.com.br/livro/espiritismo/o-espirito-e-o-pensamento-1;1.0000;"O ESPIRITO E O PENSAMENTO";"O ESPIRITO E O PENSAMENTO";
CEDE-LIV-0453;o-espirito-e-o-tempo-453;"O ESPÍRITO E O TEMPO";;"José Herculano Pires";;;;;;;1964;;Português;;;;active;;;;;"Open Library";https://openlibrary.org/works/OL5195141W;1.0000;"O ESPÍRITO E O TEMPO";"O ESPÍRITO E O TEMPO";
CEDE-LIV-0454;o-essencial-ceu-454;"O ESSENCIAL (CEU)";;"Francisco Cândido Xavier, Emmanuel (Espírito)";"FEB Editora/CEU";9788594663115;9788594663115;;;;2021;53;;"Nesta obra simples, de leitura breve e saborosa, o Espírito Emmanuel oferece o máximo de reflexões num mínimo de tempo. De elementos da vida comum – dinheiro, silêncio, riqueza, trabalho, crítica –, oferta-nos lições, mas de cada uma tão somente O essencial. Este o poder da síntese: o comprimido condensa nutrientes para um dia, a página lida no minuto, meditação de muitas horas.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=elxlEAAAQBAJ&source=gbs_api;0.9846;"O ESSENCIAL";"O ESSENCIAL";
CEDE-LIV-0457;o-evangelho-de-judas-457;"O EVANGELHO DE JUDAS";;"José Lázaro Boberg";"Editora EME LTDA EPP";9788595440197;9788595440197;;;;2017;191;;"Em 178 d.C., o bispo Irineu de Lyon resolveu unificar a Igreja. Para tanto, determinou que eram apenas 4 os evangelhos que narravam a verdadeira história do nazareno. Na época, Irineu escreveu uma carta na qual citava nominalmente o Evangelho de Judas em meio a outros textos que o desagradavam pelo conteúdo ""herético"". Quase 2 mil anos após a discórdia entre os primeiros cristãos acerca da verdadeira ""missão"" de Judas Iscariotes, vem à luz o manuscrito que passou a maior parte desse tempo perdido em uma caverna no deserto egípcio. Nas folhas de papiro escritas no dialeto copta, a antiga língua dos cristãos do Egito, aparece grafado em destaque: Evangelho de Judas. E, nelas, uma revelação: ele não traiu Jesus. A história mais polêmica do cristianismo se transformou neste audacioso trabalho de José Lázaro Boberg, autor de diversos livros de sucesso, que faz agora uma reflexão sobre o verdadeiro papel de Judas na passagem de Jesus pelo planeta Terra.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=yhcwDwAAQBAJ&source=gbs_api;1.0000;"O EVANGELHO DE JUDAS";"O EVANGELHO DE JUDAS";
CEDE-LIV-0458;o-evangelho-de-maria-madalena-458;"O EVANGELHO DE MARIA MADALENA";;"José Lázaro Boberg";"Editora EME LTDA EPP";9788595440326;9788595440326;;;;2017;201;;"Neste livro, José Lázaro Boberg busca reconstruir a verdade sobre Maria Madalena, uma das personagens femininas mais fortes da literatura antiga e que está presente nas reflexões espíritas. O que dizem os outros evangelhos? Ela foi esposa de Jesus? Foi prostituta? Foi a verdadeira fundadora do Cristianismo?";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=pF46DwAAQBAJ&source=gbs_api;1.0000;"O EVANGELHO DE MARIA MADALENA";"O EVANGELHO DE MARIA MADALENA";
CEDE-LIV-0459;o-evangelho-e-o-cristianismo-primitivo-459;"O EVANGELHO E O CRISTIANISMO PRIMITIVO";;"Severino Celestino da Silva";;9788575395479;9788575395479;;;;;293;;"Este livro pretende orientar os leitores sobre os caminhos de Jesus. Cada cenário reporta aos diversos contextos nos quais Jesus, ao tempo em que desempenha o seu ministério, aborda temas para a existência humana e para os bons relacionamentos sociais.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=949UYgEACAAJ&dq=intitle:%22O+EVANGELHO+E+O+CRISTIANISMO+PRIMITIVO%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"O EVANGELHO E O CRISTIANISMO PRIMITIVO";"O EVANGELHO E O CRISTIANISMO PRIMITIVO";
CEDE-LIV-0460;o-evangelho-gnostico-de-tome-460;"O EVANGELHO GNOSTICO DE TOME";;"Herminio Miranda";;9788560223138;9788560223138;;;;;270;;"Em seus dois primeiros séculos de existência, o cristianismo foi abalado por mais de uma centena de correntes filosóficas distintas. A mais perigosa para a igreja primitiva foi a dos gnósticos, da qual alguns textos chegaram até nós. O considerado mais importante é exposto aqui, o chamado 'Evangelho de Tomé', descoberto em 1945, no alto Egito, que o autor analisa, junto com um levantamento minucioso das crenças e posições do gnosticismo.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=aC47PgAACAAJ&dq=intitle:%22O+EVANGELHO+GN%C3%93STICO+DE+TOM%C3%89%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"O EVANGELHO GNÓSTICO DE TOMÉ";"O EVANGELHO GNÓSTICO DE TOMÉ";
CEDE-LIV-0461;o-evangelho-por-emmanuel-comentarios-as-cartas-universais-e-ao-apocalipse-461;"O EVANGELHO POR EMMANUEL: COMENTÁRIOS ÀS CARTAS UNIVERSAIS E AO APOCALIPSE";;"Francisco Cândido Xavier, Saulo Cesar Ribeiro da Silva (Coordenador)";"FEB Editora";9788594663252;9788594663252;;;;2021;240;;"Com o objetivo de proporcionar nova e ampliada visão sobre o Novo Testamento, a FEB Editora traz a público O Evangelho por Emmanuel, uma coletânea com os comentários presentes no trabalho amoroso desenvolvido pelos benfeitores que, durante mais de setenta anos, se dedicaram ao serviço iluminativo do ser humano. A dupla Emmanuel e Francisco Cândido Xavier foi responsável por esta obra de inestimável valor para os dias atuais. Este trabalho foi promovido por uma equipe de pesquisadores da FEB e organizado em sete volumes que compõem o projeto, com a finalidade de tornar acessíveis os preciosos ensinamentos presentes no Novo Testamento, referentes ao estudo e interpretação da mensagem de Jesus. Neste sétimo volume, estão presentes os comentários alusivos às Cartas universais e ao Apocalipse, com versículos atualizados de acordo com as traduções mais recentes. Que o leitor amigo possa meditar e mais uma vez se surpreender com a Mensagem que nunca envelhece, pois é fonte de vida abundante.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=85enDwAAQBAJ&source=gbs_api;1.0000;"O EVANGELHO POR EMMANUEL - CARTAS UNIVVERSAIS E AO APOCALIPSE";"O EVANGELHO POR EMMANUEL - CARTAS UNIVVERSAIS E AO APOCALIPSE";
CEDE-LIV-0462;o-evangelho-redivivo-livro-i-462;"O EVANGELHO REDIVIVO - LIVRO I";;"Marta Antunes de Oliveira de Moura (Organizadora)";"FEB Editora";9788594663276;9788594663276;;;;2021;;;"A Federação Espírita Brasileira apresenta o programa O Evangelho Redivivo, uma proposta de estudo sistematizado e sequencial dos 27 textos que compõem o Novo Testamento – do Evangelho segundo Mateus ao Apocalipse de João –, à luz dos ensinamentos da Doutrina Espírita. Organizado em 9 livros, o curso visa à interpretação da mensagem cristã em seu sentido verdadeiro, extraindo-se o espírito da letra, de modo que Jesus possa ser conhecido, meditado, sentido e vivido. Pisar o terreno das Escrituras Sagradas sob as claridades da fé raciocinada, livre de simbolismos, rituais, cultos externos ou dogmas, tendo por bússola a simplicidade, o que faculta e estimula a vivência das lições amorosas do Cristo: tal é o compromisso do material que oferecemos ao leitor, que encontra neste Livro I: Introdução ao estudo de O Evangelho Redivivo as primeiras orientações de como realizar com segurança essa caminhada transformadora. Assim, o presente volume, de forma didática e em linhas gerais, explica a estrutura e a metodologia do curso; aborda os aspectos históricos e socioculturais do povo judeu; traz dados biográficos dos apóstolos e dos evangelistas; examina os evangelhos canônicos e os apócrifos, bem como as diferentes espécies de bíblias e as diversas traduções; analisa Sócrates e Platão enquanto precursores da ideia espírita-cristã; reflexiona sobre o significado de Jesus; e apresenta o Espiritismo como a Terceira Revelação, aguardada desde os dias da vinda do Cristo.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=clxlEAAAQBAJ&source=gbs_api;1.0000;"O Evangelho Redivivo - Livro I";"O Evangelho Redivivo - Livro I";
CEDE-LIV-0463;o-evangelho-redivivo-livro-ii-463;"O EVANGELHO REDIVIVO - LIVRO II";;"Marta Antunes de Oliveira de Moura (Organizadora)";"FEB Editora";9788594664495;9788594664495;;;;2021;677;;"A Federação Espírita Brasileira apresenta o programa O Evangelho Redivivo, uma proposta de estudo sistematizado e sequencial dos 27 textos que compõem o Novo Testamento – do Evangelho segundo Mateus ao Apocalipse de João –, à luz dos ensinamentos da Doutrina Espírita. Organizado em 9 livros, o curso visa à interpretação da mensagem cristã em seu sentido verdadeiro, extraindo-se o espírito da letra, de modo que Jesus possa ser conhecido, meditado, sentido e vivido. Surgido entre 80 e 98 d.C., o Evangelho de Mateus é o mais didático, completo e judaico dos que compõem o Novo Testamento. Mateus, também conhecido pelo nome de Levi, era coletor de impostos. Foi com suas primeiras anotações que o recém-convertido Paulo de Tarso leu sobre Aquele que lhe revelara a Verdade, nas imediações de Damasco. Tendo escrito para cristãos oriundos do Judaísmo, centra-se em mostrar como as Escrituras se cumprem na pessoa e na obra de Jesus, o Messias anunciado pelos profetas do Antigo Testamento. Genealogia do Cristo. Fatos que antecederam e eventos que se seguiram ao Seu nascimento. Início de Sua vida pública. O sermão da montanha. Prodígios, parábolas e pregações. O anúncio do Reino de Deus. Crucificação e ressurgimento. Essas as informações que o leitor encontra neste segundo livro do programa O Evangelho Redivivo, para inspirar-se em sua caminhada pessoal e iluminativa.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=C1z4DwAAQBAJ&source=gbs_api;1.0000;"O Evangelho Redivivo - Livro II";"O Evangelho Redivivo - Livro II";
CEDE-LIV-0464;o-evangelho-redivivo-livro-iii-464;"O EVANGELHO REDIVIVO - LIVRO III";;"Marta Antunes de Oliveira de Moura (Organizador)";"FEB Editora";9786555702118;9786555702118;;;;2021;465;;"A Federação Espírita Brasileira apresenta o programa O Evangelho Redivivo, uma proposta de estudo sistematizado e sequencial dos 27 textos que compõem o Novo Testamento – do Evangelho segundo Mateus ao Apocalipse de João –, à luz dos ensinamentos da Doutrina Espírita. Organizado em nove livros, o curso visa à interpretação da mensagem cristã em seu sentido verdadeiro, extraindo-se o espírito da letra, de modo que Jesus possa ser conhecido, meditado, sentido e vivido. Este terceiro livro de O Evangelho Redivivo detalha aquele que pode ter sido o primeiro evangelho escrito, o qual, supõe-se, teria servido de base para os demais. Parente de Barnabé, discípulo de Pedro, João Marcos enfoca, em seu registro, a descrição dos ditos milagres, elencando os fenômenos mediúnicos e magnéticos que acompanharam todo o ministério de Jesus. Embora seja o mais curto dos evangelhos, o livro de Marcos, aqui estudado, é rico em valor histórico, visto que nos apresenta uma cronologia dos feitos de Jesus, desde o batismo no rio Jordão ao túmulo vazio e às aparições do Mestre Ressuscitado.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=aFpBEAAAQBAJ&source=gbs_api;1.0000;"O Evangelho Redivivo - Livro III";"O Evangelho Redivivo - Livro III";
CEDE-LIV-0465;o-evangelho-redivivo-livro-i-465;"O EVANGELHO REDIVIVO - LIVRO I";;"Marta Antunes de Oliveira de Moura (Organizadora)";"FEB Editora";9788594663276;9788594663276;;;;2021;;;"A Federação Espírita Brasileira apresenta o programa O Evangelho Redivivo, uma proposta de estudo sistematizado e sequencial dos 27 textos que compõem o Novo Testamento – do Evangelho segundo Mateus ao Apocalipse de João –, à luz dos ensinamentos da Doutrina Espírita. Organizado em 9 livros, o curso visa à interpretação da mensagem cristã em seu sentido verdadeiro, extraindo-se o espírito da letra, de modo que Jesus possa ser conhecido, meditado, sentido e vivido. Pisar o terreno das Escrituras Sagradas sob as claridades da fé raciocinada, livre de simbolismos, rituais, cultos externos ou dogmas, tendo por bússola a simplicidade, o que faculta e estimula a vivência das lições amorosas do Cristo: tal é o compromisso do material que oferecemos ao leitor, que encontra neste Livro I: Introdução ao estudo de O Evangelho Redivivo as primeiras orientações de como realizar com segurança essa caminhada transformadora. Assim, o presente volume, de forma didática e em linhas gerais, explica a estrutura e a metodologia do curso; aborda os aspectos históricos e socioculturais do povo judeu; traz dados biográficos dos apóstolos e dos evangelistas; examina os evangelhos canônicos e os apócrifos, bem como as diferentes espécies de bíblias e as diversas traduções; analisa Sócrates e Platão enquanto precursores da ideia espírita-cristã; reflexiona sobre o significado de Jesus; e apresenta o Espiritismo como a Terceira Revelação, aguardada desde os dias da vinda do Cristo.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=clxlEAAAQBAJ&source=gbs_api;0.9931;"O Evangelho Redivivo - Livro IV";"O Evangelho Redivivo - Livro IV";
CEDE-LIV-0466;o-evangelho-redivivo-livro-v-466;"O EVANGELHO REDIVIVO – LIVRO V";"estudo interpretativo do evangelho segundo João";"Marta Antunes de Oliveira de Moura (Organizador)";"FEB Editora";9786555705690;9786555705690;;;;2023;391;;"﻿ Nascido em 10 d.C., o Apóstolo João foi o mais jovem entre os discípulos diretos de Jesus. Ofereceu a existência à mensagem do Cristo, que conheceu ainda muito novo, quando era modesto pescador no Lago de Genesaré. Irmão de Tiago Maior – o primeiro apóstolo martirizado –, foi, por sua vez, o único que não teve morte violenta, desencarnando em idade avançada. Participou de muitos momentos gloriosos do Evangelho: a transfiguração no Tabor, a pesca milagrosa, a multiplicação dos pães e dos peixes, e a inesquecível Via crucis. Última testemunha de Jesus, todos desejavam vê-lo, tocá-lo e ouvir suas encantadoras narrativas, registradas textualmente por volta de 80 a 100 d.C. O quinto livro da série O evangelho redivivo recorre a textos de pesquisadores e a obras mediúnicas para apresentar a você a essência da mensagem cristã contida no relato de João, o mais espiritual dos Evangelhos e o único a anotar a promessa do Consolador, que é o Espiritismo, codificado por Allan Kardec.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=vXm_EAAAQBAJ&source=gbs_api;1.0000;"O Evangelho Redivivo - Livro V";"O Evangelho Redivivo - Livro V";
